systematic_id	chromosome	primary_name	feature_type	category	merged_into	comment_addition	reference_addition	comment_removal	reference_removal
SPNCRNA.155	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1550	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1551	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1552	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1553	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1554	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1555	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1556	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1557	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1558	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1559	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.156	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1560	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1561	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1562	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1563	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1564	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1565	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1566	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1567	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1568	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1569	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1570	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1571	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1572	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1573	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1574	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1575	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1576	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1577	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1578	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1579	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.158	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1580	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1581	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1582	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1583	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1584	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1585	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1586	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1587	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1588	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1589	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.159	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1590	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1591	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1592	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1593	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1594	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1595	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1596	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1597	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1598	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1599	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.16	III	prl16	misc_RNA,ncRNA	added_and_changed					
SPNCRNA.160	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1600	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1601	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1602	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1603	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1604	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1605	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1606	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1607	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1608	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1609	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1610	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1611	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1612	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1613	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1614	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1615	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1616	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1617	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1618	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1619	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.162	I		misc_RNA	added_and_merged	SPAC222.17				
SPNCRNA.1620	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1621	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1622	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1623	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1624	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1625	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1626	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1627	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1628	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1629	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.163	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1630	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1631	II		misc_RNA,ncRNA	added_changed_and_merged	SPNCRNA.428				
SPNCRNA.1632	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1633	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1634	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1635	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1636	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1637	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1638	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1639	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.164	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1640	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1641	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1642	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1643	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1644	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1645	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1646	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1647	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1648	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1649	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1650	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1651	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1652	II		misc_RNA	added_and_merged	SPNCRNA.111				
SPNCRNA.1653	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1654	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1655	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1656	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1657	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1658	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1659	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.166	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1660	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1661	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1662	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1663	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1664	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1665	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1666	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1667	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1668	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1669	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1670	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1671	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1672	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1673	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1674	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1675	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1676	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1677	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1678	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1679	II		misc_RNA,ncRNA	added_changed_and_merged	SPNCRNA.438				
SPNCRNA.168	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1680	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1681	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1682	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1683	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1684	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1685	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1686	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1687	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1688	II	nc-tgp1	misc_RNA,ncRNA	added_and_changed		intergenic RNA nc-tgp1	PMID:25428589		
SPNCRNA.1689	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.169	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1690	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1691	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1692	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1693	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1694	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1695	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1696	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1697	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1698	II	nc-tgp1	misc_RNA	added					
SPNCRNA.17	II	meu11	misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1701	I	prl101	ncRNA	added		name prl101; synonym prl1	PMID:28031482		
SPNCRNA.1702	I	prl104	ncRNA	added_and_changed		name prl104; synonym prl4	PMID:28031482		
SPNCRNA.1703	I	prl105	ncRNA	added		name prl105; synonym prl5	PMID:28031482		
SPNCRNA.1704	I	prl107	ncRNA	added		name prl107; synonym prl7	PMID:28031482		
SPNCRNA.1705	I	prl108	ncRNA	added		name prl108; synonym prl8	PMID:28031482		
SPNCRNA.1706	III	prl106	ncRNA	added_and_changed		name prl106; synonym prl6	PMID:28031482		
SPNCRNA.1707	II	prl102	ncRNA	added		name prl102; synonym prl2	PMID:28031482		
SPNCRNA.1708	II	prl103	ncRNA	added		name prl103; synonym prl3|name rnpB	PMID:28031482|PMID:29954949		
SPNCRNA.1709	II		ncRNA,snRNA	added_and_changed					
SPNCRNA.171	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.1710	III	adh1-antisense-1	ncRNA	added					
SPNCRNA.1711	III	adh1-antisense-2	ncRNA	added_and_merged	SPNCRNA.1710				
SPNCRNA.1712	II		ncRNA	added					
SPNCRNA.173	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.174	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.175	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.177	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.178	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.18	I		misc_RNA,ncRNA	added_changed_and_merged	SPNCRNA.928			merged with SPNCRNA.928	
SPNCRNA.181	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.182	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.184	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.185	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.186	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.187	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.188	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.189	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.19	I	prl19	misc_RNA,ncRNA	added_and_changed					
SPNCRNA.190	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.192	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.193	I		misc_RNA,ncRNA	added_changed_and_merged	SPNCRNA.823				
SPNCRNA.194	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.195	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.197	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.198	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.199	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.20	II	prl20	misc_RNA,ncRNA	added_and_changed					
SPNCRNA.200	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.2000	I		ncRNA	added					
SPNCRNA.2001	I		ncRNA	added_and_changed					
SPNCRNA.2002	I		ncRNA	added_and_changed					
SPNCRNA.2003	I		ncRNA	added					
SPNCRNA.2004	I		ncRNA	added					
SPNCRNA.2005	I		ncRNA	added					
SPNCRNA.2006	I		ncRNA	added					
SPNCRNA.2007	I		ncRNA	added					
SPNCRNA.2008	I		ncRNA	added					
SPNCRNA.2009	I		ncRNA	added					
SPNCRNA.201	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.2010	I		ncRNA	added_and_merged	SPNCRNA.1701				
SPNCRNA.2011	I		ncRNA	added					
SPNCRNA.2012	I		ncRNA	added					
SPNCRNA.2013	I		ncRNA	added					
SPNCRNA.2014	I		ncRNA	added					
SPNCRNA.2015	I		ncRNA	added					
SPNCRNA.2016	I		ncRNA	added					
SPNCRNA.2017	I		ncRNA	added					
SPNCRNA.2018	I		ncRNA	added					
SPNCRNA.2019	I		ncRNA	added					
SPNCRNA.202	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.2020	I		ncRNA	added					
SPNCRNA.2021	I		ncRNA	added					
SPNCRNA.2022	I		ncRNA	added					
SPNCRNA.2023	I		ncRNA	added					
SPNCRNA.2024	I		ncRNA	added					
SPNCRNA.2025	I		ncRNA	added					
SPNCRNA.2026	I		ncRNA	added					
SPNCRNA.2027	I		ncRNA	added					
SPNCRNA.2028	I		ncRNA	added					
SPNCRNA.2029	I		ncRNA	added					
SPNCRNA.2030	I		ncRNA	added					
SPNCRNA.2031	I		ncRNA	added					
SPNCRNA.2032	I		ncRNA	added					
SPNCRNA.2033	I		ncRNA	added					
SPNCRNA.2034	I		ncRNA	added					
SPNCRNA.2035	I		ncRNA	added					
SPNCRNA.2036	I		ncRNA	added					
SPNCRNA.2037	I		ncRNA	added					
SPNCRNA.2038	I		ncRNA	added					
SPNCRNA.2039	I		ncRNA	added					
SPNCRNA.204	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.2040	I		ncRNA	added					
SPNCRNA.2041	I		ncRNA	added					
SPNCRNA.2042	I		ncRNA	added					
SPNCRNA.2043	I		ncRNA	added					
SPNCRNA.2044	I		ncRNA	added					
SPNCRNA.2045	I		ncRNA	added					
SPNCRNA.2046	I		ncRNA	added					
SPNCRNA.2047	I		ncRNA	added					
SPNCRNA.2048	I		ncRNA	added					
SPNCRNA.2049	I		ncRNA	added					
SPNCRNA.205	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.2050	I		ncRNA	added					
SPNCRNA.2051	I		ncRNA	added					
SPNCRNA.2052	I		ncRNA	added					
SPNCRNA.2053	I		ncRNA	added					
SPNCRNA.2054	I		ncRNA	added					
SPNCRNA.2055	I		ncRNA	added					
SPNCRNA.2056	I		ncRNA	added					
SPNCRNA.2057	I		ncRNA	added					
SPNCRNA.2058	I		ncRNA	added					
SPNCRNA.2059	I		ncRNA	added					
SPNCRNA.2060	I		ncRNA	added					
SPNCRNA.2061	I		ncRNA	added					
SPNCRNA.2062	I		ncRNA	added					
SPNCRNA.2063	I		ncRNA	added					
SPNCRNA.2064	I		ncRNA	added					
SPNCRNA.2065	I		ncRNA	added					
SPNCRNA.2066	I		ncRNA	added					
SPNCRNA.2067	I		ncRNA	added					
SPNCRNA.2068	I		ncRNA	added					
SPNCRNA.2069	I		ncRNA	added					
SPNCRNA.2070	I		ncRNA	added					
SPNCRNA.2071	I		ncRNA	added					
SPNCRNA.2072	I		ncRNA	added					
SPNCRNA.2073	I		ncRNA	added					
SPNCRNA.2074	I		ncRNA	added					
SPNCRNA.2075	I		ncRNA	added					
SPNCRNA.2076	I		ncRNA	added					
SPNCRNA.2077	I		ncRNA	added					
SPNCRNA.2078	I		ncRNA	added					
SPNCRNA.2079	I		ncRNA	added					
SPNCRNA.208	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.2080	I		ncRNA	added					
SPNCRNA.2081	I		ncRNA	added					
SPNCRNA.2082	I		ncRNA	added					
SPNCRNA.2083	I		ncRNA	added					
SPNCRNA.2084	I		ncRNA	added					
SPNCRNA.2085	I		ncRNA	added					
SPNCRNA.2086	I		ncRNA	added					
SPNCRNA.2087	I		ncRNA	added					
SPNCRNA.2088	I		ncRNA	added					
SPNCRNA.2089	I		ncRNA	added					
SPNCRNA.209	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.2090	I		ncRNA	added					
SPNCRNA.2091	I		ncRNA	added					
SPNCRNA.2092	I		ncRNA	added					
SPNCRNA.2093	I		ncRNA	added					
SPNCRNA.2094	I		ncRNA	added					
SPNCRNA.2095	I		ncRNA	added					
SPNCRNA.2096	I		ncRNA	added					
SPNCRNA.2097	I		ncRNA	added					
SPNCRNA.2098	I		ncRNA	added					
SPNCRNA.2099	I		ncRNA	added					
SPNCRNA.21	I	prl21	misc_RNA,ncRNA	added_and_changed					
SPNCRNA.210	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.2100	I		ncRNA	added					
SPNCRNA.2101	I		ncRNA	added					
SPNCRNA.2102	I		ncRNA	added					
SPNCRNA.2103	I		ncRNA	added					
SPNCRNA.2104	I		ncRNA	added					
SPNCRNA.2105	I		ncRNA	added					
SPNCRNA.2106	I		ncRNA	added					
SPNCRNA.2107	I		ncRNA	added					
SPNCRNA.2108	I		ncRNA	added					
SPNCRNA.2109	I		ncRNA	added					
SPNCRNA.2110	I		ncRNA	added					
SPNCRNA.2111	I		ncRNA	added					
SPNCRNA.2112	I		ncRNA	added					
SPNCRNA.2113	I		ncRNA	added					
SPNCRNA.2114	I		ncRNA	added					
SPNCRNA.2115	I		ncRNA	added					
SPNCRNA.2116	I		ncRNA	added					
SPNCRNA.2117	I		ncRNA	added					
SPNCRNA.2118	I		ncRNA	added					
SPNCRNA.2119	I		ncRNA	added					
SPNCRNA.212	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.2120	I		ncRNA	added					
SPNCRNA.2121	I		ncRNA	added					
SPNCRNA.2122	I		ncRNA	added					
SPNCRNA.2123	I		ncRNA	added					
SPNCRNA.2124	I		ncRNA	added					
SPNCRNA.2125	I		ncRNA	added					
SPNCRNA.2126	I		ncRNA	added					
SPNCRNA.2127	I		ncRNA	added					
SPNCRNA.2128	I		ncRNA	added					
SPNCRNA.2129	I		ncRNA	added					
SPNCRNA.213	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.2130	I		ncRNA	added					
SPNCRNA.2131	I		ncRNA	added					
SPNCRNA.2132	I		ncRNA	added					
SPNCRNA.2133	I		ncRNA	added					
SPNCRNA.2134	I		ncRNA	added					
SPNCRNA.2135	I		ncRNA	added					
SPNCRNA.2136	I		ncRNA	added					
SPNCRNA.2137	I		ncRNA	added					
SPNCRNA.2138	I		ncRNA	added					
SPNCRNA.2139	I		ncRNA	added					
SPNCRNA.214	I	ter1	misc_RNA,ncRNA	added_and_changed		telomerase RNA (predicted)			
SPNCRNA.2140	I		ncRNA	added					
SPNCRNA.2141	I		ncRNA	added					
SPNCRNA.2142	I		ncRNA	added					
SPNCRNA.2143	I		ncRNA	added					
SPNCRNA.2144	I		ncRNA	added					
SPNCRNA.2145	I		ncRNA	added					
SPNCRNA.2146	I		ncRNA	added					
SPNCRNA.2147	I		ncRNA	added					
SPNCRNA.2148	I		ncRNA	added					
SPNCRNA.2149	I		ncRNA	added					
SPNCRNA.215	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.2150	I		ncRNA	added					
SPNCRNA.2151	I		ncRNA	added					
SPNCRNA.2152	I		ncRNA	added					
SPNCRNA.2153	I		ncRNA	added					
SPNCRNA.2154	I		ncRNA	added					
SPNCRNA.2155	I		ncRNA	added					
SPNCRNA.2156	I		ncRNA	added					
SPNCRNA.2157	I		ncRNA	added					
SPNCRNA.2158	I		ncRNA	added					
SPNCRNA.2159	I		ncRNA	added					
SPNCRNA.216	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.2160	I		ncRNA	added					
SPNCRNA.2161	I		ncRNA	added					
SPNCRNA.2162	I		ncRNA	added					
SPNCRNA.2163	I		ncRNA	added					
SPNCRNA.2164	I		ncRNA	added					
SPNCRNA.2165	I		ncRNA	added					
SPNCRNA.2166	I		ncRNA	added					
SPNCRNA.2167	I		ncRNA	added					
SPNCRNA.2168	I		ncRNA	added					
SPNCRNA.2169	I		ncRNA	added					
SPNCRNA.217	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.2170	I		ncRNA	added					
SPNCRNA.2171	I		ncRNA	added					
SPNCRNA.2172	I		ncRNA	added					
SPNCRNA.2173	I		ncRNA	added					
SPNCRNA.2174	I		ncRNA	added					
SPNCRNA.2175	I		ncRNA	added					
SPNCRNA.2176	I		ncRNA	added					
SPNCRNA.2177	I		ncRNA	added					
SPNCRNA.2178	I		ncRNA	added					
SPNCRNA.2179	I		ncRNA	added					
SPNCRNA.218	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.2180	I		ncRNA	added					
SPNCRNA.2181	I		ncRNA	added					
SPNCRNA.2182	I		ncRNA	added					
SPNCRNA.2183	I		ncRNA	added					
SPNCRNA.2184	I		ncRNA	added					
SPNCRNA.2185	I		ncRNA	added					
SPNCRNA.2186	I		ncRNA	added					
SPNCRNA.2187	I		ncRNA	added					
SPNCRNA.2188	I		ncRNA	added					
SPNCRNA.2189	I		ncRNA	added					
SPNCRNA.219	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.2190	I		ncRNA	added					
SPNCRNA.2191	I		ncRNA	added					
SPNCRNA.2192	I		ncRNA	added					
SPNCRNA.2193	I		ncRNA	added					
SPNCRNA.2194	I		ncRNA	added					
SPNCRNA.2195	I		ncRNA	added					
SPNCRNA.2196	I		ncRNA	added					
SPNCRNA.2197	I		ncRNA	added					
SPNCRNA.2198	I		ncRNA	added					
SPNCRNA.2199	I		ncRNA	added					
SPNCRNA.22	III	prl22	misc_RNA,ncRNA	added_and_changed					
SPNCRNA.220	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.2200	I		ncRNA	added					
SPNCRNA.2201	I		ncRNA	added					
SPNCRNA.2202	I		ncRNA	added					
SPNCRNA.2203	I		ncRNA	added					
SPNCRNA.2204	I		ncRNA	added					
SPNCRNA.2205	I		ncRNA	added					
SPNCRNA.2206	I		ncRNA	added					
SPNCRNA.2207	I		ncRNA	added					
SPNCRNA.2208	I		ncRNA	added					
SPNCRNA.2209	I		ncRNA	added					
SPNCRNA.221	I		misc_RNA	added_and_merged	SPNCRNA.907				
SPNCRNA.2210	I		ncRNA	added					
SPNCRNA.2211	I		ncRNA	added					
SPNCRNA.2212	I		ncRNA	added					
SPNCRNA.2213	I		ncRNA	added					
SPNCRNA.2214	I		ncRNA	added					
SPNCRNA.2215	I		ncRNA	added					
SPNCRNA.2216	I		ncRNA	added					
SPNCRNA.2217	I		ncRNA	added					
SPNCRNA.2218	I		ncRNA	added					
SPNCRNA.2219	I		ncRNA	added					
SPNCRNA.222	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.2220	I		ncRNA	added					
SPNCRNA.2221	I		ncRNA	added					
SPNCRNA.2222	I		ncRNA	added					
SPNCRNA.2223	I		ncRNA	added					
SPNCRNA.2224	I		ncRNA	added					
SPNCRNA.2225	I		ncRNA	added					
SPNCRNA.2226	I		ncRNA	added					
SPNCRNA.2227	I		ncRNA	added					
SPNCRNA.2228	I		ncRNA	added					
SPNCRNA.2229	I		ncRNA	added					
SPNCRNA.223	I		misc_RNA	added_changed_and_merged	SPAC16E8.18c				
SPNCRNA.2230	I		ncRNA	added					
SPNCRNA.2231	I		ncRNA	added					
SPNCRNA.2232	I		ncRNA	added					
SPNCRNA.2233	I		ncRNA	added					
SPNCRNA.2234	I		ncRNA	added					
SPNCRNA.2235	I		ncRNA	added					
SPNCRNA.2236	I		ncRNA	added					
SPNCRNA.2237	I		ncRNA	added					
SPNCRNA.2238	I		ncRNA	added					
SPNCRNA.2239	I		ncRNA	added					
SPNCRNA.2240	I		ncRNA	added					
SPNCRNA.2241	I		ncRNA	added					
SPNCRNA.2242	I		ncRNA	added					
SPNCRNA.2243	I		ncRNA	added					
SPNCRNA.2244	I		ncRNA	added					
SPNCRNA.2245	I		ncRNA	added					
SPNCRNA.2246	I		ncRNA	added					
SPNCRNA.2247	I		ncRNA	added					
SPNCRNA.2248	I		ncRNA	added					
SPNCRNA.2249	I		ncRNA	added					
SPNCRNA.2250	I		ncRNA	added					
SPNCRNA.2251	I		ncRNA	added					
SPNCRNA.2252	I		ncRNA	added					
SPNCRNA.2253	I		ncRNA	added					
SPNCRNA.2254	I		ncRNA	added					
SPNCRNA.2255	I		ncRNA	added					
SPNCRNA.2256	I		ncRNA	added					
SPNCRNA.2257	I		ncRNA	added					
SPNCRNA.2258	I		ncRNA	added					
SPNCRNA.2259	I		ncRNA	added					
SPNCRNA.226	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.2260	I		ncRNA	added					
SPNCRNA.2261	I		ncRNA	added					
SPNCRNA.2262	I		ncRNA	added					
SPNCRNA.2263	I		ncRNA	added					
SPNCRNA.2264	I		ncRNA	added					
SPNCRNA.2265	I		ncRNA	added					
SPNCRNA.2266	I		ncRNA	added					
SPNCRNA.2267	I		ncRNA	added					
SPNCRNA.2268	I		ncRNA	added					
SPNCRNA.2269	I		ncRNA	added					
SPNCRNA.227	I		misc_RNA,ncRNA	added_changed_and_merged	SPNCRNA.921				
SPNCRNA.2270	I		ncRNA	added					
SPNCRNA.2271	I		ncRNA	added					
SPNCRNA.2272	I		ncRNA	added					
SPNCRNA.2273	I		ncRNA	added					
SPNCRNA.2274	I		ncRNA	added					
SPNCRNA.2275	I		ncRNA	added					
SPNCRNA.2276	I		ncRNA	added					
SPNCRNA.2277	I		ncRNA	added					
